t              x         y          r       theta         en
5.344000   0.590365   -0.807077   0.999952  -0.939251   1.500024
5.344200   0.590526   -0.806959   0.999952  -0.939051   1.500024
5.344400   0.590688   -0.806841   0.999952  -0.938850   1.500024
5.344600   0.590849   -0.806723   0.999952  -0.938650   1.500024
5.344800   0.591010   -0.806605   0.999952  -0.938450   1.500024
5.345000   0.591172   -0.806487   0.999952  -0.938250   1.500024
5.345200   0.591333   -0.806368   0.999952  -0.938050   1.500024
5.345400   0.591494   -0.806250   0.999952  -0.937850   1.500024
5.345600   0.591656   -0.806132   0.999952  -0.937650   1.500024
5.345800   0.591817   -0.806013   0.999952  -0.937450   1.500024
5.346000   0.591978   -0.805895   0.999952  -0.937250   1.500024
5.346200   0.592139   -0.805776   0.999952  -0.937050   1.500024
5.346400   0.592300   -0.805658   0.999952  -0.936850   1.500024
5.346600   0.592462   -0.805539   0.999952  -0.936650   1.500024
5.346800   0.592623   -0.805421   0.999952  -0.936450   1.500024
5.347000   0.592784   -0.805302   0.999952  -0.936250   1.500024
5.347200   0.592945   -0.805184   0.999952  -0.936050   1.500024
5.347400   0.593106   -0.805065   0.999952  -0.935850   1.500024
5.347600   0.593267   -0.804947   0.999952  -0.935650   1.500024
5.347800   0.593428   -0.804828   0.999952  -0.935450   1.500024
5.348000   0.593589   -0.804709   0.999952  -0.935250   1.500024
5.348200   0.593750   -0.804590   0.999952  -0.935050   1.500024
5.348400   0.593911   -0.804472   0.999952  -0.934850   1.500024
5.348600   0.594072   -0.804353   0.999952  -0.934650   1.500024
5.348800   0.594232   -0.804234   0.999952  -0.934450   1.500024
5.349000   0.594393   -0.804115   0.999952  -0.934250   1.500024
5.349200   0.594554   -0.803996   0.999952  -0.934050   1.500024
5.349400   0.594715   -0.803877   0.999952  -0.933850   1.500024
5.349600   0.594876   -0.803758   0.999952  -0.933650   1.500024
5.349800   0.595036   -0.803639   0.999952  -0.933450   1.500024
5.350000   0.595197   -0.803520   0.999952  -0.933250   1.500024
5.350200   0.595358   -0.803401   0.999952  -0.933050   1.500024
5.350400   0.595519   -0.803282   0.999952  -0.932850   1.500024
5.350600   0.595679   -0.803163   0.999952  -0.932650   1.500024
5.350800   0.595840   -0.803044   0.999952  -0.932450   1.500024
5.351000   0.596000   -0.802925   0.999952  -0.932250   1.500024
5.351200   0.596161   -0.802805   0.999952  -0.932050   1.500024
5.351400   0.596322   -0.802686   0.999952  -0.931850   1.500024
5.351600   0.596482   -0.802567   0.999952  -0.931650   1.500024
5.351800   0.596643   -0.802447   0.999952  -0.931450   1.500024
5.352000   0.596803   -0.802328   0.999952  -0.931250   1.500024
5.352200   0.596964   -0.802209   0.999952  -0.931050   1.500024
5.352400   0.597124   -0.802089   0.999952  -0.930850   1.500024
5.352600   0.597284   -0.801970   0.999952  -0.930650   1.500024
5.352800   0.597445   -0.801850   0.999952  -0.930450   1.500024
5.353000   0.597605   -0.801731   0.999952  -0.930250   1.500024
5.353200   0.597766   -0.801611   0.999952  -0.930050   1.500024
5.353400   0.597926   -0.801492   0.999952  -0.929850   1.500024
5.353600   0.598086   -0.801372   0.999952  -0.929650   1.500024
5.353800   0.598246   -0.801252   0.999952  -0.929450   1.500024
5.354000   0.598407   -0.801133   0.999952  -0.929250   1.500024
5.354200   0.598567   -0.801013   0.999952  -0.929050   1.500024
5.354400   0.598727   -0.800893   0.999952  -0.928850   1.500024
5.354600   0.598887   -0.800773   0.999952  -0.928650   1.500024
5.354800   0.599047   -0.800654   0.999952  -0.928449   1.500024
5.355000   0.599208   -0.800534   0.999952  -0.928249   1.500024
5.355200   0.599368   -0.800414   0.999952  -0.928049   1.500024
5.355400   0.599528   -0.800294   0.999952  -0.927849   1.500024
5.355600   0.599688   -0.800174   0.999952  -0.927649   1.500024
5.355800   0.599848   -0.800054   0.999952  -0.927449   1.500024
5.356000   0.600008   -0.799934   0.999952  -0.927249   1.500024
5.356200   0.600168   -0.799814   0.999952  -0.927049   1.500024
5.356400   0.600328   -0.799694   0.999952  -0.926849   1.500024
5.356600   0.600488   -0.799574   0.999952  -0.926649   1.500024
5.356800   0.600648   -0.799454   0.999952  -0.926449   1.500024
5.357000   0.600808   -0.799334   0.999952  -0.926249   1.500024
5.357200   0.600967   -0.799213   0.999952  -0.926049   1.500024
5.357400   0.601127   -0.799093   0.999952  -0.925849   1.500024
5.357600   0.601287   -0.798973   0.999952  -0.925649   1.500024
5.357800   0.601447   -0.798853   0.999952  -0.925449   1.500024
5.358000   0.601607   -0.798732   0.999952  -0.925249   1.500024
5.358200   0.601766   -0.798612   0.999952  -0.925049   1.500024
5.358400   0.601926   -0.798492   0.999952  -0.924849   1.500024
5.358600   0.602086   -0.798371   0.999952  -0.924649   1.500024
5.358800   0.602245   -0.798251   0.999952  -0.924449   1.500024
5.359000   0.602405   -0.798130   0.999952  -0.924249   1.500024
5.359200   0.602565   -0.798010   0.999952  -0.924049   1.500024
5.359400   0.602724   -0.797889   0.999952  -0.923849   1.500024
5.359600   0.602884   -0.797769   0.999952  -0.923649   1.500024
5.359800   0.603044   -0.797648   0.999952  -0.923449   1.500024
5.360000   0.603203   -0.797527   0.999952  -0.923249   1.500024
5.360200   0.603363   -0.797407   0.999952  -0.923049   1.500024
5.360400   0.603522   -0.797286   0.999952  -0.922849   1.500024
5.360600   0.603681   -0.797165   0.999952  -0.922649   1.500024
5.360800   0.603841   -0.797044   0.999952  -0.922449   1.500024
5.361000   0.604000   -0.796924   0.999952  -0.922249   1.500024
5.361200   0.604160   -0.796803   0.999952  -0.922049   1.500024
5.361400   0.604319   -0.796682   0.999952  -0.921849   1.500024
5.361600   0.604478   -0.796561   0.999952  -0.921649   1.500024
5.361800   0.604638   -0.796440   0.999952  -0.921449   1.500024
5.362000   0.604797   -0.796319   0.999952  -0.921249   1.500024
5.362200   0.604956   -0.796198   0.999952  -0.921049   1.500024
5.362400   0.605116   -0.796077   0.999952  -0.920849   1.500024
5.362600   0.605275   -0.795956   0.999952  -0.920649   1.500024
5.362800   0.605434   -0.795835   0.999952  -0.920449   1.500024
5.363000   0.605593   -0.795714   0.999952  -0.920249   1.500024
5.363200   0.605752   -0.795593   0.999952  -0.920049   1.500024
5.363400   0.605911   -0.795472   0.999952  -0.919849   1.500024
5.363600   0.606070   -0.795350   0.999952  -0.919649   1.500024
5.363800   0.606230   -0.795229   0.999952  -0.919449   1.500024
5.364000   0.606389   -0.795108   0.999952  -0.919249   1.500024
5.364200   0.606548   -0.794987   0.999952  -0.919049   1.500024
5.364400   0.606707   -0.794865   0.999952  -0.918849   1.500024
5.364600   0.606866   -0.794744   0.999952  -0.918649   1.500024
5.364800   0.607024   -0.794622   0.999952  -0.918449   1.500024
5.365000   0.607183   -0.794501   0.999952  -0.918249   1.500024
5.365200   0.607342   -0.794380   0.999952  -0.918048   1.500024
5.365400   0.607501   -0.794258   0.999952  -0.917848   1.500024
5.365600   0.607660   -0.794136   0.999952  -0.917648   1.500024
5.365800   0.607819   -0.794015   0.999952  -0.917448   1.500024
5.366000   0.607978   -0.793893   0.999952  -0.917248   1.500024
5.366200   0.608136   -0.793772   0.999952  -0.917048   1.500024
5.366400   0.608295   -0.793650   0.999952  -0.916848   1.500024
5.366600   0.608454   -0.793528   0.999952  -0.916648   1.500024
5.366800   0.608613   -0.793407   0.999952  -0.916448   1.500024
5.367000   0.608771   -0.793285   0.999952  -0.916248   1.500024
5.367200   0.608930   -0.793163   0.999952  -0.916048   1.500024
5.367400   0.609089   -0.793041   0.999952  -0.915848   1.500024
5.367600   0.609247   -0.792919   0.999952  -0.915648   1.500024
5.367800   0.609406   -0.792798   0.999952  -0.915448   1.500024
5.368000   0.609564   -0.792676   0.999952  -0.915248   1.500024
5.368200   0.609723   -0.792554   0.999952  -0.915048   1.500024
5.368400   0.609881   -0.792432   0.999952  -0.914848   1.500024
5.368600   0.610040   -0.792310   0.999952  -0.914648   1.500024
5.368800   0.610198   -0.792188   0.999952  -0.914448   1.500024
5.369000   0.610357   -0.792066   0.999952  -0.914248   1.500024
5.369200   0.610515   -0.791943   0.999952  -0.914048   1.500024
5.369400   0.610674   -0.791821   0.999952  -0.913848   1.500024
5.369600   0.610832   -0.791699   0.999952  -0.913648   1.500024
5.369800   0.610990   -0.791577   0.999952  -0.913448   1.500024
5.370000   0.611149   -0.791455   0.999952  -0.913248   1.500024
5.370200   0.611307   -0.791332   0.999952  -0.913048   1.500024
5.370400   0.611465   -0.791210   0.999952  -0.912848   1.500024
5.370600   0.611623   -0.791088   0.999952  -0.912648   1.500024
5.370800   0.611782   -0.790966   0.999952  -0.912448   1.500024
5.371000   0.611940   -0.790843   0.999952  -0.912248   1.500024
5.371200   0.612098   -0.790721   0.999952  -0.912048   1.500024
5.371400   0.612256   -0.790598   0.999952  -0.911848   1.500024
5.371600   0.612414   -0.790476   0.999952  -0.911648   1.500024
5.371800   0.612572   -0.790353   0.999952  -0.911448   1.500024
5.372000   0.612730   -0.790231   0.999952  -0.911248   1.500024
5.372200   0.612888   -0.790108   0.999952  -0.911048   1.500024
5.372400   0.613046   -0.789986   0.999952  -0.910848   1.500024
5.372600   0.613204   -0.789863   0.999952  -0.910648   1.500024
5.372800   0.613362   -0.789740   0.999952  -0.910448   1.500024
5.373000   0.613520   -0.789618   0.999952  -0.910248   1.500024
5.373200   0.613678   -0.789495   0.999952  -0.910048   1.500024
5.373400   0.613836   -0.789372   0.999952  -0.909848   1.500024
5.373600   0.613994   -0.789249   0.999952  -0.909648   1.500024
5.373800   0.614152   -0.789126   0.999952  -0.909448   1.500024
5.374000   0.614310   -0.789004   0.999952  -0.909248   1.500024
5.374200   0.614468   -0.788881   0.999952  -0.909048   1.500024
5.374400   0.614625   -0.788758   0.999952  -0.908848   1.500024
5.374600   0.614783   -0.788635   0.999952  -0.908648   1.500024
5.374800   0.614941   -0.788512   0.999952  -0.908448   1.500024
5.375000   0.615099   -0.788389   0.999952  -0.908248   1.500024
5.375200   0.615256   -0.788266   0.999951  -0.908048   1.500024
5.375400   0.615414   -0.788143   0.999951  -0.907848   1.500024
5.375600   0.615572   -0.788019   0.999951  -0.907647   1.500024
5.375800   0.615729   -0.787896   0.999951  -0.907447   1.500024
5.376000   0.615887   -0.787773   0.999951  -0.907247   1.500024
5.376200   0.616044   -0.787650   0.999951  -0.907047   1.500024
5.376400   0.616202   -0.787527   0.999951  -0.906847   1.500024
5.376600   0.616359   -0.787403   0.999951  -0.906647   1.500024
5.376800   0.616517   -0.787280   0.999951  -0.906447   1.500024
5.377000   0.616674   -0.787157   0.999951  -0.906247   1.500024
5.377200   0.616832   -0.787033   0.999951  -0.906047   1.500024
5.377400   0.616989   -0.786910   0.999951  -0.905847   1.500024
5.377600   0.617146   -0.786787   0.999951  -0.905647   1.500024
5.377800   0.617304   -0.786663   0.999951  -0.905447   1.500024
5.378000   0.617461   -0.786540   0.999951  -0.905247   1.500024
5.378200   0.617618   -0.786416   0.999951  -0.905047   1.500024
5.378400   0.617776   -0.786293   0.999951  -0.904847   1.500024
5.378600   0.617933   -0.786169   0.999951  -0.904647   1.500024
5.378800   0.618090   -0.786045   0.999951  -0.904447   1.500024
5.379000   0.618247   -0.785922   0.999951  -0.904247   1.500024
5.379200   0.618405   -0.785798   0.999951  -0.904047   1.500024
5.379400   0.618562   -0.785674   0.999951  -0.903847   1.500024
5.379600   0.618719   -0.785551   0.999951  -0.903647   1.500024
5.379800   0.618876   -0.785427   0.999951  -0.903447   1.500024
5.380000   0.619033   -0.785303   0.999951  -0.903247   1.500024
5.380200   0.619190   -0.785179   0.999951  -0.903047   1.500024
5.380400   0.619347   -0.785055   0.999951  -0.902847   1.500024
5.380600   0.619504   -0.784931   0.999951  -0.902647   1.500024
5.380800   0.619661   -0.784807   0.999951  -0.902447   1.500024
5.381000   0.619818   -0.784683   0.999951  -0.902247   1.500024
5.381200   0.619975   -0.784560   0.999951  -0.902047   1.500024
5.381400   0.620132   -0.784435   0.999951  -0.901847   1.500024
5.381600   0.620289   -0.784311   0.999951  -0.901647   1.500024
5.381800   0.620446   -0.784187   0.999951  -0.901447   1.500024
5.382000   0.620603   -0.784063   0.999951  -0.901247   1.500024
5.382200   0.620759   -0.783939   0.999951  -0.901047   1.500024
5.382400   0.620916   -0.783815   0.999951  -0.900847   1.500024
5.382600   0.621073   -0.783691   0.999951  -0.900647   1.500024
5.382800   0.621230   -0.783566   0.999951  -0.900447   1.500024
5.383000   0.621386   -0.783442   0.999951  -0.900247   1.500024
5.383200   0.621543   -0.783318   0.999951  -0.900047   1.500024
5.383400   0.621700   -0.783193   0.999951  -0.899847   1.500024
5.383600   0.621856   -0.783069   0.999951  -0.899647   1.500024
5.383800   0.622013   -0.782945   0.999951  -0.899447   1.500024
5.384000   0.622170   -0.782820   0.999951  -0.899247   1.500024
5.384200   0.622326   -0.782696   0.999951  -0.899047   1.500024
5.384400   0.622483   -0.782571   0.999951  -0.898847   1.500024
5.384600   0.622639   -0.782447   0.999951  -0.898647   1.500024
5.384800   0.622796   -0.782322   0.999951  -0.898447   1.500024
5.385000   0.622952   -0.782198   0.999951  -0.898247   1.500024
5.385200   0.623109   -0.782073   0.999951  -0.898047   1.500024
5.385400   0.623265   -0.781948   0.999951  -0.897847   1.500024
5.385600   0.623421   -0.781824   0.999951  -0.897647   1.500024
5.385800   0.623578   -0.781699   0.999951  -0.897446   1.500024
5.386000   0.623734   -0.781574   0.999951  -0.897246   1.500024
5.386200   0.623890   -0.781449   0.999951  -0.897046   1.500024
5.386400   0.624047   -0.781325   0.999951  -0.896846   1.500024
5.386600   0.624203   -0.781200   0.999951  -0.896646   1.500024
5.386800   0.624359   -0.781075   0.999951  -0.896446   1.500024
5.387000   0.624515   -0.780950   0.999951  -0.896246   1.500024
5.387200   0.624672   -0.780825   0.999951  -0.896046   1.500024
5.387400   0.624828   -0.780700   0.999951  -0.895846   1.500024
5.387600   0.624984   -0.780575   0.999951  -0.895646   1.500024
5.387800   0.625140   -0.780450   0.999951  -0.895446   1.500024
5.388000   0.625296   -0.780325   0.999951  -0.895246   1.500024
5.388200   0.625452   -0.780200   0.999951  -0.895046   1.500024
5.388400   0.625608   -0.780075   0.999951  -0.894846   1.500024
5.388600   0.625764   -0.779950   0.999951  -0.894646   1.500024
5.388800   0.625920   -0.779824   0.999951  -0.894446   1.500024
5.389000   0.626076   -0.779699   0.999951  -0.894246   1.500024
5.389200   0.626232   -0.779574   0.999951  -0.894046   1.500024
5.389400   0.626388   -0.779449   0.999951  -0.893846   1.500024
5.389600   0.626544   -0.779323   0.999951  -0.893646   1.500024
5.389800   0.626700   -0.779198   0.999951  -0.893446   1.500024
5.390000   0.626856   -0.779073   0.999951  -0.893246   1.500024
5.390200   0.627011   -0.778947   0.999951  -0.893046   1.500024
5.390400   0.627167   -0.778822   0.999951  -0.892846   1.500024
5.390600   0.627323   -0.778696   0.999951  -0.892646   1.500024
5.390800   0.627479   -0.778571   0.999951  -0.892446   1.500024
5.391000   0.627634   -0.778445   0.999951  -0.892246   1.500024
5.391200   0.627790   -0.778320   0.999951  -0.892046   1.500024
5.391400   0.627946   -0.778194   0.999951  -0.891846   1.500024
5.391600   0.628101   -0.778069   0.999951  -0.891646   1.500024
5.391800   0.628257   -0.777943   0.999951  -0.891446   1.500024
5.392000   0.628413   -0.777817   0.999951  -0.891246   1.500024
5.392200   0.628568   -0.777692   0.999951  -0.891046   1.500024
5.392400   0.628724   -0.777566   0.999951  -0.890846   1.500024
5.392600   0.628879   -0.777440   0.999951  -0.890646   1.500024
5.392800   0.629035   -0.777314   0.999951  -0.890446   1.500024
5.393000   0.629190   -0.777188   0.999951  -0.890246   1.500024
5.393200   0.629346   -0.777063   0.999951  -0.890046   1.500024
5.393400   0.629501   -0.776937   0.999951  -0.889846   1.500024
5.393600   0.629656   -0.776811   0.999951  -0.889646   1.500024
5.393800   0.629812   -0.776685   0.999951  -0.889446   1.500024
5.394000   0.629967   -0.776559   0.999951  -0.889246   1.500024
5.394200   0.630122   -0.776433   0.999951  -0.889046   1.500024
5.394400   0.630278   -0.776307   0.999951  -0.888846   1.500024
5.394600   0.630433   -0.776181   0.999951  -0.888646   1.500024
5.394800   0.630588   -0.776054   0.999951  -0.888446   1.500024
5.395000   0.630743   -0.775928   0.999951  -0.888246   1.500024
